WigleWifi-1.4,appRelease=2.26,model=HUAWEI GRA-L09,release=5.0,device=HWGRA,display=GRA-L09C576B161,board=GRA-L09,brand=HUAWEI
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:10:45,1,-93,32.1162724683149,34.930072777006,55.0153137289796,4,WIFI
42502_781_3937313,GOLAN T,UNKNOWN;il,2017-11-07 16:10:53,0,-113,32.1162557987386,34.9302936580804,55.260202178722,4,GSM
78:d3:8d:e4:ff:04,acseess for camera,[WPA2-PSK-CCMP][ESS],2017-11-07 16:10:59,1,-92,32.1162272888379,34.9307113280041,56.4748628928766,4,WIFI
f2:99:bf:31:88:07,tlv?s iPhone,[WPA2-PSK-CCMP][ESS],2017-11-07 16:11:01,6,-91,32.1162215394263,34.9307809521202,56.5290161807113,4,WIFI
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:11:14,1,-92,32.116189800046,34.9313943820691,57.6644488318664,6,WIFI
42502_781_3937313,GOLAN T,UNKNOWN;il,2017-11-07 16:11:14,0,-113,32.116189800046,34.9313943820691,57.6644488318664,6,GSM
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:11:28,1,-87,32.1161689938662,34.9323751347617,59.1550756122246,4,WIFI
42502_781_3937313,GOLAN T,UNKNOWN;il,2017-11-07 16:11:30,0,-113,32.1161628010024,34.9325231211485,59.6417604338581,4,GSM
d2:13:fd:4a:6d:0f,LG K10 LTE_2530,[WPA2-PSK-CCMP][ESS],2017-11-07 16:11:34,6,-92,32.1161497515565,34.9328798314175,60.9570969623212,4,WIFI
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:11:42,1,-90,32.1161210598838,34.9335307669403,62.7398790663389,6,WIFI
42502_781_3937313,GOLAN T,UNKNOWN;il,2017-11-07 16:11:42,0,-113,32.1161210598838,34.9335307669403,62.7398790663389,6,GSM
78:d3:8d:e4:ff:50,camera,[WPA2-PSK-CCMP][ESS],2017-11-07 16:11:44,6,-86,32.1161143719683,34.9337122953555,62.8509581573856,4,WIFI
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:11:48,1,-80,32.116109602012,34.9340971975022,63.5440778717751,4,WIFI
78:d3:8d:e4:ff:04,acseess for camera,[WPA2-PSK-CCMP][ESS],2017-11-07 16:11:48,1,-87,32.116109602012,34.9340971975022,63.5440778717751,4,WIFI
78:d3:8d:e4:ff:28,office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:11:50,6,-88,32.1161042006084,34.9342515369751,63.8259045846499,4,WIFI
78:d3:8d:e4:ff:50,camera,[WPA2-PSK-CCMP][ESS],2017-11-07 16:11:52,6,-79,32.1161053059002,34.9343751039986,64.0213136646101,4,WIFI
42502_781_3937567,GOLAN T,UNKNOWN;il,2017-11-07 16:11:56,0,-113,32.1161095344785,34.9345557813171,64.2319896121158,4,GSM
14:9d:09:80:17:45,HUAWEI-1745,[WPA2-PSK-CCMP][WPS][ESS],2017-11-07 16:11:59,6,-85,32.1161008001631,34.934745122851,64.547435092856,4,WIFI
d2:13:fd:4a:6d:0f,LG K10 LTE_2530,[WPA2-PSK-CCMP][ESS],2017-11-07 16:12:01,6,-91,32.1160959739051,34.9348458252048,64.9539664572943,4,WIFI
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:12:07,1,-85,32.1160787992056,34.9351949888167,65.9857515958627,6,WIFI
78:d3:8d:e4:ff:04,acseess for camera,[WPA2-PSK-CCMP][ESS],2017-11-07 16:12:07,1,-86,32.1160787992056,34.9351949888167,65.9857515958627,6,WIFI
78:d3:8d:e4:ff:28,office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:12:09,6,-87,32.1160755620728,34.9353125757312,66.3900223785342,6,WIFI
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:12:11,1,-71,32.1160707984731,34.9354077251992,66.5974441828987,4,WIFI
42502_781_3937567,GOLAN T,UNKNOWN;il,2017-11-07 16:12:15,0,-113,32.1160623208662,34.935579740942,66.6012891588307,4,GSM
78:d3:8d:e4:ff:28,office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:12:19,6,-82,32.1160560307123,34.9357583670986,66.7621024271535,4,WIFI
08:97:58:32:aa:78,NIPPON_3057,[WPA-PSK-CCMP][WPS][ESS],2017-11-07 16:12:22,1,-71,32.1160489931697,34.9359115010418,66.6098145289034,4,WIFI
78:d3:8d:e4:ff:50,camera,[WPA2-PSK-CCMP][ESS],2017-11-07 16:12:22,6,-89,32.1160489931697,34.9359115010418,66.6098145289034,4,WIFI
78:d3:8d:e4:ff:04,acseess for camera,[WPA2-PSK-CCMP][ESS],2017-11-07 16:12:28,1,-80,32.1160301909771,34.936320519028,66.586671070251,6,WIFI
14:9d:09:80:17:45,HUAWEI-1745,[WPA2-PSK-CCMP][WPS][ESS],2017-11-07 16:12:28,6,-88,32.1160301909771,34.936320519028,66.586671070251,6,WIFI
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:12:30,1,-76,32.1160253910716,34.9364582266788,66.7307969624631,4,WIFI
a8:c8:3a:35:f1:6c,ROBA TOURS,[WPA2-PSK-CCMP][ESS],2017-11-07 16:12:30,1,-84,32.1160253910716,34.9364582266788,66.7307969624631,4,WIFI
00:18:25:16:c4:10,Hagor-2,[WPA2-PSK-CCMP][ESS],2017-11-07 16:12:30,1,-91,32.1160253910716,34.9364582266788,66.7307969624631,4,WIFI
42502_781_3937567,GOLAN T,UNKNOWN;il,2017-11-07 16:12:34,0,-113,32.1160146776694,34.9366657219148,66.9760006819401,4,GSM
78:d3:8d:e4:ff:28,office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:12:37,6,-81,32.1160092594156,34.9368565174146,67.2841380839839,4,WIFI
78:d3:8d:e4:ff:50,camera,[WPA2-PSK-CCMP][ESS],2017-11-07 16:12:39,6,-92,32.1160046284648,34.9369614861324,67.411123647725,4,WIFI
36:5a:05:2b:b5:de,gil,[WPA2-PSK-CCMP][ESS],2017-11-07 16:12:39,2,-92,32.1160046284648,34.9369614861324,67.411123647725,4,WIFI
78:d3:8d:e4:ff:50,camera,[WPA2-PSK-CCMP][ESS],2017-11-07 16:12:41,6,-87,32.1159992149199,34.9370666616608,67.2595856987102,4,WIFI
08:97:58:32:d7:22,NIPPON_4268,[WPA-PSK-CCMP][WPS][ESS],2017-11-07 16:12:42,2,-93,32.1159965813373,34.9371332602928,67.0962983587534,4,WIFI
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:12:46,1,-80,32.1159902839636,34.9374819967284,67.2918037999348,4,WIFI
78:d3:8d:e4:ff:04,acseess for camera,[WPA2-PSK-CCMP][ESS],2017-11-07 16:12:46,1,-82,32.1159902839636,34.9374819967284,67.2918037999348,4,WIFI
14:9d:09:80:17:45,HUAWEI-1745,[WPA2-PSK-CCMP][WPS][ESS],2017-11-07 16:12:46,6,-85,32.1159902839636,34.9374819967284,67.2918037999348,4,WIFI
42502_781_3937567,GOLAN T,UNKNOWN;il,2017-11-07 16:12:48,0,-113,32.1159834348474,34.9376737329754,67.5212500739331,4,GSM
78:d3:8d:e4:ff:50,camera,[WPA2-PSK-CCMP][ESS],2017-11-07 16:12:56,6,-85,32.115956726449,34.9384387158006,67.7770060110061,4,WIFI
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:12:58,1,-81,32.1159494448253,34.9386030859661,67.6430718492258,4,WIFI
78:d3:8d:e4:ff:04,acseess for camera,[WPA2-PSK-CCMP][ESS],2017-11-07 16:12:58,1,-78,32.1159494448253,34.9386030859661,67.6430718492258,4,WIFI
24:a4:3c:a4:e0:84,,[WPA2-PSK-CCMP][ESS],2017-11-07 16:13:00,1,-86,32.1159439967758,34.9387633263456,67.9515951413774,4,WIFI
42502_781_3937567,GOLAN T,UNKNOWN;il,2017-11-07 16:13:00,0,-113,32.1159439967758,34.9387633263456,67.9515951413774,4,GSM
78:d3:8d:e4:ff:28,office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:13:08,6,-85,32.1159215123672,34.9394358004758,69.3679234683101,4,WIFI
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:13:10,1,-77,32.1159152805017,34.9396051159377,69.6209569445141,4,WIFI
78:d3:8d:e4:ff:50,camera,[WPA2-PSK-CCMP][ESS],2017-11-07 16:13:10,6,-84,32.1159152805017,34.9396051159377,69.6209569445141,4,WIFI
78:d3:8d:e4:ff:04,acseess for camera,[WPA2-PSK-CCMP][ESS],2017-11-07 16:13:10,1,-86,32.1159152805017,34.9396051159377,69.6209569445141,4,WIFI
42502_781_3937567,GOLAN T,UNKNOWN;il,2017-11-07 16:13:12,0,-113,32.1159041467607,34.9397874517775,69.7290785514909,4,GSM
78:d3:8d:e4:ff:50,camera,[WPA2-PSK-CCMP][ESS],2017-11-07 16:13:16,6,-76,32.1158716240363,34.9401673234518,70.1428685152459,4,WIFI
00:1a:dd:f4:db:c5,Afikim_Wifi,[ESS],2017-11-07 16:13:16,8,-84,32.1158716240363,34.9401673234518,70.1428685152459,4,WIFI
00:1a:dd:f4:db:c5,Afikim_Wifi,[ESS],2017-11-07 16:13:18,8,-77,32.1158542690384,34.9403526499614,70.6278619637849,4,WIFI
00:1a:dd:f4:db:c4,,[ESS],2017-11-07 16:13:18,8,-77,32.1158542690384,34.9403526499614,70.6278619637849,4,WIFI
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:13:22,1,-77,32.1158144503847,34.9407467185039,70.544607129692,6,WIFI
78:d3:8d:e4:ff:04,acseess for camera,[WPA2-PSK-CCMP][ESS],2017-11-07 16:13:22,1,-86,32.1158144503847,34.9407467185039,70.544607129692,6,WIFI
42502_781_3937567,GOLAN T,UNKNOWN;il,2017-11-07 16:13:24,0,-113,32.1158016710673,34.9408644351822,70.2754386040296,4,GSM
78:d3:8d:e4:ff:28,office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:13:27,6,-78,32.1157947007236,34.9409179076848,70.1284714850544,4,WIFI
78:d3:8d:e4:ff:50,camera,[WPA2-PSK-CCMP][ESS],2017-11-07 16:13:35,6,-73,32.1157499639212,34.9411878003105,69.0990799572303,4,WIFI
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:13:38,1,-71,32.1157255535542,34.9413541913612,67.9290227931993,4,WIFI
00:1a:dd:f4:db:c5,Afikim_Wifi,[ESS],2017-11-07 16:13:38,8,-74,32.1157255535542,34.9413541913612,67.9290227931993,4,WIFI
00:1a:dd:f4:db:c4,,[ESS],2017-11-07 16:13:38,8,-76,32.1157255535542,34.9413541913612,67.9290227931993,4,WIFI
78:d3:8d:e4:ff:04,acseess for camera,[WPA2-PSK-CCMP][ESS],2017-11-07 16:13:44,1,-85,32.1156505642799,34.9418808361012,66.3780647257521,4,WIFI
42502_781_3937567,GOLAN T,UNKNOWN;il,2017-11-07 16:13:44,0,-113,32.1156505642799,34.9418808361012,66.3780647257521,4,GSM
78:d3:8d:e4:ff:28,office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:13:46,6,-74,32.115627338891,34.942034030616,65.8268979109137,4,WIFI
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:13:50,1,-66,32.1155819951366,34.9422719907503,64.8626674095735,4,WIFI
78:d3:8d:e4:ff:50,camera,[WPA2-PSK-CCMP][ESS],2017-11-07 16:13:50,6,-78,32.1155819951366,34.9422719907503,64.8626674095735,4,WIFI
00:1a:dd:f4:db:c5,Afikim_Wifi,[ESS],2017-11-07 16:13:52,8,-82,32.1155583951562,34.9424012332821,64.6523347471105,4,WIFI
00:1a:dd:f4:db:c4,,[ESS],2017-11-07 16:13:52,8,-83,32.1155583951562,34.9424012332821,64.6523347471105,4,WIFI
78:d3:8d:e4:ff:28,office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:13:56,6,-68,32.1155009419019,34.9427063909239,65.2858199935236,4,WIFI
78:d3:8d:e4:ff:04,acseess for camera,[WPA2-PSK-CCMP][ESS],2017-11-07 16:13:56,1,-77,32.1155009419019,34.9427063909239,65.2858199935236,4,WIFI
42502_781_3937567,GOLAN T,UNKNOWN;il,2017-11-07 16:14:00,0,-113,32.1154538561544,34.9429213517712,63.3429270935915,4,GSM
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:14:10,1,-79,32.1153806630785,34.9432779096177,62.5251787257981,4,WIFI
78:d3:8d:e4:ff:50,camera,[WPA2-PSK-CCMP][ESS],2017-11-07 16:14:10,6,-87,32.1153806630785,34.9432779096177,62.5251787257981,4,WIFI
78:d3:8d:e4:ff:50,camera,[WPA2-PSK-CCMP][ESS],2017-11-07 16:14:14,6,-82,32.1153426691264,34.9434491907252,61.0164310744835,4,WIFI
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:14:16,1,-71,32.1153197294631,34.9435508570183,60.1588622562894,4,WIFI
78:d3:8d:e4:ff:50,camera,[WPA2-PSK-CCMP][ESS],2017-11-07 16:14:16,6,-77,32.1153197294631,34.9435508570183,60.1588622562894,4,WIFI
56:e4:bd:a2:b8:d7,HotSpot BDA2B8D7,[WPS][ESS],2017-11-07 16:14:18,6,-74,32.1152903935706,34.9436707543278,59.4941499950182,4,WIFI
78:d3:8d:e4:ff:28,office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:14:19,6,-71,32.1152739256546,34.9437297925494,59.3912129444755,4,WIFI
78:d3:8d:e4:ff:04,acseess for camera,[WPA2-PSK-CCMP][ESS],2017-11-07 16:14:19,1,-73,32.1152739256546,34.9437297925494,59.3912129444755,4,WIFI
78:d3:8d:e4:ff:28,office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:14:23,6,-48,32.115223844949,34.9439137722629,59.3995332296341,4,WIFI
56:e4:bd:a2:b8:d7,HotSpot BDA2B8D7,[WPS][ESS],2017-11-07 16:14:23,6,-69,32.115223844949,34.9439137722629,59.3995332296341,4,WIFI
42502_781_3937567,GOLAN T,UNKNOWN;il,2017-11-07 16:14:25,0,-113,32.1152060905575,34.9439802984127,59.3934096623268,4,GSM
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:14:41,1,-73,32.1150272857219,34.9446087318985,57.5367622677967,4,WIFI
78:d3:8d:e4:ff:50,camera,[WPA2-PSK-CCMP][ESS],2017-11-07 16:14:41,6,-83,32.1150272857219,34.9446087318985,57.5367622677967,4,WIFI
78:d3:8d:e4:ff:04,acseess for camera,[WPA2-PSK-CCMP][ESS],2017-11-07 16:14:45,1,-71,32.1149761393804,34.9447787821191,57.8260181170261,4,WIFI
78:d3:8d:e4:ff:28,office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:14:50,6,-76,32.1149255505214,34.9449404346762,57.7765602507953,4,WIFI
56:e4:bd:a2:b8:d7,HotSpot BDA2B8D7,[WPS][ESS],2017-11-07 16:14:50,6,-84,32.1149255505214,34.9449404346762,57.7765602507953,4,WIFI
42502_781_3937567,GOLAN T,UNKNOWN;il,2017-11-07 16:14:52,0,-113,32.1148932850007,34.9450445262276,57.0144464150372,4,GSM
78:d3:8d:e4:ff:28,office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:14:54,6,-65,32.114862095474,34.9451498017674,56.2530043288504,4,WIFI
78:d3:8d:e4:ff:28,office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:15:02,6,-59,32.1147460762617,34.9455289553099,52.9532462498381,6,WIFI
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:15:04,1,-75,32.1147086983109,34.9456468121811,51.950212203648,6,WIFI
78:d3:8d:e4:ff:04,acseess for camera,[WPA2-PSK-CCMP][ESS],2017-11-07 16:15:08,1,-85,32.1146364976059,34.9458838386565,51.3319111526907,4,WIFI
56:e4:bd:a2:b8:d7,HotSpot BDA2B8D7,[WPS][ESS],2017-11-07 16:15:10,6,-92,32.1145913396601,34.9460199541926,51.3740573417878,6,WIFI
78:d3:8d:e4:ff:50,camera,[WPA2-PSK-CCMP][ESS],2017-11-07 16:15:10,6,-86,32.1145913396601,34.9460199541926,51.3740573417878,6,WIFI
c4:86:e9:60:a7:58,HUAWEI-A758,[WPA2-PSK-CCMP][WPS][ESS],2017-11-07 16:15:12,4,-83,32.114544891408,34.9461602764329,51.5825294904714,6,WIFI
42502_781_3937567,GOLAN T,UNKNOWN;il,2017-11-07 16:15:12,0,-113,32.114544891408,34.9461602764329,51.5825294904714,6,GSM
78:d3:8d:e4:ff:04,acseess for camera,[WPA2-PSK-CCMP][ESS],2017-11-07 16:15:14,1,-78,32.1144873504103,34.9463365066321,52.1914422298832,6,WIFI
78:d3:8d:e4:ff:28,office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:15:18,6,-60,32.1143941401758,34.9466383789118,55.2952560461418,4,WIFI
56:e4:bd:a2:b8:d7,HotSpot BDA2B8D7,[WPS][ESS],2017-11-07 16:15:18,6,-83,32.1143941401758,34.9466383789118,55.2952560461418,4,WIFI
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:15:20,1,-80,32.1143573193832,34.9467515511271,56.2174547650705,4,WIFI
00:1a:dd:f4:f3:85,Afikim_Wifi,[ESS],2017-11-07 16:15:21,9,-58,32.1143420602401,34.94679473253,56.2785623031905,4,WIFI
00:1a:dd:f4:f3:84,,[ESS],2017-11-07 16:15:21,9,-63,32.1143420602401,34.94679473253,56.2785623031905,4,WIFI
08:97:58:33:78:32,NIPPON_8582,[WPA-PSK-CCMP][WPS][ESS],2017-11-07 16:15:23,1,-78,32.1143132928966,34.946871285517,56.4069318031966,4,WIFI
78:d3:8d:e4:ff:50,camera,[WPA2-PSK-CCMP][ESS],2017-11-07 16:15:27,6,-91,32.1142371232559,34.9470969159767,58.5082233700615,4,WIFI
42502_781_3937567,GOLAN T,UNKNOWN;il,2017-11-07 16:15:29,0,-113,32.1141810488609,34.9472880107813,59.0428673209067,6,GSM
78:d3:8d:e4:ff:04,acseess for camera,[WPA2-PSK-CCMP][ESS],2017-11-07 16:15:31,1,-86,32.1141307289929,34.9474638921171,59.5041875571255,6,WIFI
58:70:c6:fb:6d:2d,YICarCam_fb6d2d,[WPA2-PSK-CCMP][WPS][ESS],2017-11-07 16:15:33,7,-87,32.1140946234014,34.9475902379098,59.8041402705888,6,WIFI
78:d3:8d:e4:ff:28,office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:15:35,6,-83,32.1140623710003,34.9476923746165,59.6389198650788,4,WIFI
56:e4:bd:a2:b8:d7,HotSpot BDA2B8D7,[WPS][ESS],2017-11-07 16:15:35,6,-92,32.1140623710003,34.9476923746165,59.6389198650788,4,WIFI
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:15:36,1,-81,32.1140405449365,34.9477591752377,59.8996763838044,4,WIFI
56:e4:bd:a2:b8:d7,HotSpot BDA2B8D7,[WPS][ESS],2017-11-07 16:15:38,6,-84,32.1139949684455,34.9479079380829,60.7812772288279,6,WIFI
78:d3:8d:e4:ff:28,office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:15:40,6,-77,32.1139536715379,34.94804850587,61.0302742111965,4,WIFI
56:e4:bd:a2:b8:d7,HotSpot BDA2B8D7,[WPS][ESS],2017-11-07 16:15:42,6,-70,32.1139110807469,34.9481935443093,61.2117847290689,4,WIFI
42502_781_3937567,GOLAN T,UNKNOWN;il,2017-11-07 16:15:44,0,-113,32.1138688025256,34.9483355268021,61.0863625261346,4,GSM
78:d3:8d:e4:ff:50,camera,[WPA2-PSK-CCMP][ESS],2017-11-07 16:15:51,6,-88,32.1136896704816,34.9489222985276,61.7599995424071,6,WIFI
78:d3:8d:e4:ff:28,office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:15:53,6,-90,32.1136294087114,34.9491214205777,62.1071412617883,6,WIFI
08:97:58:33:58:48,NIPPON_6508,[WPA-PSK-CCMP][WPS][ESS],2017-11-07 16:15:53,2,-84,32.1136294087114,34.9491214205777,62.1071412617883,6,WIFI
78:d3:8d:e4:ff:28,office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:15:55,6,-84,32.1135588980528,34.9493506161193,62.5080022819537,6,WIFI
56:e4:bd:a2:b8:d7,HotSpot BDA2B8D7,[WPS][ESS],2017-11-07 16:15:55,6,-87,32.1135588980528,34.9493506161193,62.5080022819537,6,WIFI
42502_781_3937567,GOLAN T,UNKNOWN;il,2017-11-07 16:15:55,0,-113,32.1135588980528,34.9493506161193,62.5080022819537,6,GSM
74:da:38:9b:a1:ed,edimax_2.4G_9BA1ED,[WPA2-PSK-CCMP][ESS],2017-11-07 16:15:59,3,-90,32.1133764434725,34.9499162249875,62.9574031755207,6,WIFI
08:97:58:33:58:48,NIPPON_6508,[WPA-PSK-CCMP][WPS][ESS],2017-11-07 16:16:01,2,-84,32.1132672197311,34.9502562692634,63.0815619462108,6,WIFI
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:16:01,1,-86,32.1132672197311,34.9502562692634,63.0815619462108,6,WIFI
82:2a:a8:ff:a0:83,Masofon,[WEP][ESS],2017-11-07 16:16:01,11,-84,32.1132672197311,34.9502562692634,63.0815619462108,6,WIFI
78:d3:8d:e4:ff:28,office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:16:03,6,-83,32.1131504033602,34.9506192417252,63.1410824039012,6,WIFI
56:e4:bd:a2:b8:d7,HotSpot BDA2B8D7,[WPS][ESS],2017-11-07 16:16:03,6,-90,32.1131504033602,34.9506192417252,63.1410824039012,6,WIFI
74:da:38:9b:a1:ed,edimax_2.4G_9BA1ED,[WPA2-PSK-CCMP][ESS],2017-11-07 16:16:03,3,-81,32.1131504033602,34.9506192417252,63.1410824039012,6,WIFI
42502_781_3937567,GOLAN T,UNKNOWN;il,2017-11-07 16:16:03,0,-113,32.1131504033602,34.9506192417252,63.1410824039012,6,GSM
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:16:07,1,-86,32.1129076532591,34.9513940343897,63.0850395351413,4,WIFI
82:2a:a8:ff:a0:83,Masofon,[WEP][ESS],2017-11-07 16:16:07,11,-84,32.1129076532591,34.9513940343897,63.0850395351413,4,WIFI
48:db:50:34:b9:0b,HUAWEI-B90B,[WPA2-PSK-CCMP][WPS][ESS],2017-11-07 16:16:07,9,-80,32.1129076532591,34.9513940343897,63.0850395351413,4,WIFI
08:97:58:33:b7:a6,wifi in car-1775,[WPA-PSK-CCMP][WPS][ESS],2017-11-07 16:16:07,4,-80,32.1129076532591,34.9513940343897,63.0850395351413,4,WIFI
a8:c8:3a:35:e6:9a,Partner-4G-E69A,[WPA2-PSK-CCMP][ESS],2017-11-07 16:16:07,9,-81,32.1129076532591,34.9513940343897,63.0850395351413,4,WIFI
78:d3:8d:e4:ff:28,office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:16:09,6,-82,32.1127857384843,34.9517934766495,63.2741033198036,6,WIFI
56:e4:bd:a2:b8:d7,HotSpot BDA2B8D7,[WPS][ESS],2017-11-07 16:16:09,6,-90,32.1127857384843,34.9517934766495,63.2741033198036,6,WIFI
74:da:38:9b:a1:ed,edimax_2.4G_9BA1ED,[WPA2-PSK-CCMP][ESS],2017-11-07 16:16:09,3,-90,32.1127857384843,34.9517934766495,63.2741033198036,6,WIFI
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:16:09,1,-81,32.1127857384843,34.9517934766495,63.2741033198036,6,WIFI
42502_781_3937567,GOLAN T,UNKNOWN;il,2017-11-07 16:16:09,0,-113,32.1127857384843,34.9517934766495,63.2741033198036,6,GSM
48:db:50:34:b9:0b,HUAWEI-B90B,[WPA2-PSK-CCMP][WPS][ESS],2017-11-07 16:16:13,9,-80,32.1125267218731,34.9525910459677,64.3085944249444,4,WIFI
08:97:58:33:b7:a6,wifi in car-1775,[WPA-PSK-CCMP][WPS][ESS],2017-11-07 16:16:13,4,-80,32.1125267218731,34.9525910459677,64.3085944249444,4,WIFI
a8:c8:3a:35:e6:9a,Partner-4G-E69A,[WPA2-PSK-CCMP][ESS],2017-11-07 16:16:13,9,-81,32.1125267218731,34.9525910459677,64.3085944249444,4,WIFI
78:d3:8d:e4:ff:28,office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:16:15,6,-86,32.1123927582442,34.9530036653114,64.9564259672842,4,WIFI
56:e4:bd:a2:b8:d7,HotSpot BDA2B8D7,[WPS][ESS],2017-11-07 16:16:15,6,-87,32.1123927582442,34.9530036653114,64.9564259672842,4,WIFI
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:16:15,1,-81,32.1123927582442,34.9530036653114,64.9564259672842,4,WIFI
42502_781_3937567,GOLAN T,UNKNOWN;il,2017-11-07 16:16:15,0,-113,32.1123927582442,34.9530036653114,64.9564259672842,4,GSM
70:8a:09:4a:69:0d,HUAWEI GR3 2017,[WPA2-PSK-CCMP][ESS],2017-11-07 16:16:19,11,-77,32.1121074961655,34.9538899936721,65.7247235433628,6,WIFI
a4:18:75:c3:2e:72,Orian-Guest,[ESS],2017-11-07 16:16:19,13,-89,32.1121074961655,34.9538899936721,65.7247235433628,6,WIFI
78:d3:8d:e4:ff:28,office,[WPA2-PSK-CCMP][ESS],2017-11-07 16:16:21,6,-86,32.1119326404538,34.9543690793469,66.1511686155574,6,WIFI
56:e4:bd:a2:b8:d7,HotSpot BDA2B8D7,[WPS][ESS],2017-11-07 16:16:21,6,-85,32.1119326404538,34.9543690793469,66.1511686155574,6,WIFI
42502_781_3937567,GOLAN T,UNKNOWN;il,2017-11-07 16:16:21,0,-113,32.1119326404538,34.9543690793469,66.1511686155574,6,GSM
1c:bd:b9:3d:d6:94,Bezeq_3dd691,[WEP][ESS],2017-11-07 16:16:23,6,-93,32.1117284320856,34.9548626086778,66.8950727763781,4,WIFI
70:8a:09:4a:69:0d,HUAWEI GR3 2017,[WPA2-PSK-CCMP][ESS],2017-11-07 16:16:25,11,-77,32.1115020810167,34.9553442221276,67.7908535933042,4,WIFI
a4:18:75:c3:2e:72,Orian-Guest,[ESS],2017-11-07 16:16:25,13,-88,32.1115020810167,34.9553442221276,67.7908535933042,4,WIFI
58:bf:ea:92:34:21,,[WPA2-EAP-CCMP+TKIP][ESS],2017-11-07 16:16:25,5,-80,32.1115020810167,34.9553442221276,67.7908535933042,4,WIFI
58:bf:ea:92:34:23,Orian-Masof,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-07 16:16:25,5,-83,32.1115020810167,34.9553442221276,67.7908535933042,4,WIFI
00:42:68:74:70:20,Kornit,[WPA2-PSK-CCMP][ESS],2017-11-07 16:16:25,1,-83,32.1115020810167,34.9553442221276,67.7908535933042,4,WIFI
00:42:68:74:70:21,Kornit Guest,[WPA2-PSK-CCMP][ESS],2017-11-07 16:16:25,1,-84,32.1115020810167,34.9553442221276,67.7908535933042,4,WIFI
